person_age,person_income,loan_amnt,loan_int_rate,loan_status,PD,Exposure,LGD,Expected_Loss,Loan_Grade
22,18000,3500,7.49,1,0.975,3500,0.45,1535.625,A
23,18000,4000,5.99,1,0.945,4000,0.45,1700.9999999999998,A
23,74700,24000,12.92,1,0.98,24000,0.45,10584.0,D
26,88596,24000,11.58,0,0.145,24000,0.45,1566.0,B
25,95000,24000,8.9,0,0.035,24000,0.45,378.0000000000001,A
22,83000,24000,19.69,1,0.935,24000,0.45,10098.0,E
25,95000,24000,6.54,0,0.01,24000,0.45,108.00000000000001,A
21,18000,4900,14.54,1,0.855,4900,0.45,1885.2749999999999,D
26,100000,24000,12.73,0,0.135,24000,0.45,1458.0000000000002,C
24,110000,24000,15.62,0,0.09,24000,0.45,972.0,D
24,18000,6250,6.54,1,0.965,6250,0.45,2714.0625,A
22,98000,24000,10.99,1,0.845,24000,0.45,9126.0,F
26,103872,24000,20.03,1,0.92,24000,0.45,9936.0,G
22,120000,24000,9.91,0,0.06,24000,0.45,648.0,B
24,120000,24000,12.69,0,0.005,24000,0.45,54.00000000000001,B
26,108000,24000,20.16,1,0.91,24000,0.45,9828.0,G
24,124080,24000,16.49,0,0.045,24000,0.45,486.0,D
23,18000,2500,15.95,1,0.915,2500,0.45,1029.375,D
24,130000,24000,11.49,0,0.01,24000,0.45,108.00000000000001,B
25,135000,24000,10.99,0,0.035,24000,0.45,378.0000000000001,B
24,135000,24000,13.79,0,0.105,24000,0.45,1134.0,C
23,114750,24000,20.03,1,0.99,24000,0.45,10692.0,G
23,150000,24000,7.49,0,0.02,24000,0.45,216.00000000000003,A
23,138000,24000,16.0,1,0.885,24000,0.45,9558.0,D
24,18000,13000,7.88,1,0.905,13000,0.45,5294.25,A
21,18000,6250,10.62,1,0.91,6250,0.45,2559.375,B
26,155000,24000,10.99,0,0.065,24000,0.45,702.0,B
26,148000,24000,18.3,1,0.74,24000,0.45,7992.0,F
26,170000,24000,10.99,0,0.035,24000,0.45,378.0000000000001,C
21,18000,2500,11.36,0,0.22,2500,0.45,247.5,B
24,43896,23975,10.99,1,0.99,23975,0.45,10680.8625,B
23,120000,23750,13.47,0,0.11,23750,0.45,1175.625,C
24,54996,23600,11.89,1,1.0,23600,0.45,10620.0,B
24,18000,10000,12.18,1,0.95,10000,0.45,4275.0,B
25,102000,23600,13.49,0,0.03,23600,0.45,318.6,C
23,75000,23575,14.5,1,0.945,23575,0.45,10025.26875,E
22,18000,4000,10.99,1,0.935,4000,0.45,1683.0,C
22,18000,5400,15.31,1,0.875,5400,0.45,2126.25,D
25,18000,4000,10.99,1,0.95,4000,0.45,1710.0,B
21,18000,3375,10.99,1,0.9,3375,0.45,1366.875,B
22,66960,23400,7.49,1,0.925,23400,0.45,9740.25,A
22,43385,23000,10.99,1,0.995,23000,0.45,10298.25,C
25,56544,23000,10.99,1,1.0,23000,0.45,10350.0,B
23,60000,23000,12.18,1,0.975,23000,0.45,10091.25,B
24,18000,1200,11.34,0,0.06,1200,0.45,32.4,C
25,63208,23000,9.91,1,0.965,23000,0.45,9987.75,B
24,65000,23000,11.99,1,0.985,23000,0.45,10194.75,B
23,68000,23000,9.62,1,0.97,23000,0.45,10039.5,B
22,18000,3000,9.96,1,0.87,3000,0.45,1174.5,B
25,80000,23000,10.99,0,0.07,23000,0.45,724.5000000000001,C
24,88000,23000,14.54,1,0.95,23000,0.45,9832.5,D
22,58600,22750,11.36,1,0.995,22750,0.45,10186.3125,B
23,70000,22500,14.27,1,0.98,22500,0.45,9922.5,C
24,18287,3000,11.99,1,0.945,3000,0.45,1275.7499999999998,B
26,69846,22500,18.99,1,0.89,22500,0.45,9011.25,F
24,73000,22400,16.7,1,0.985,22400,0.45,9928.8,E
24,18500,5000,9.32,1,0.965,5000,0.45,2171.25,A
23,35000,22250,12.69,1,0.995,22250,0.45,9962.4375,B
25,43000,22000,13.11,1,0.99,22000,0.45,9801.0,C
25,52000,22000,10.74,1,0.995,22000,0.45,9850.5,B
21,18701,4200,14.11,1,0.93,4200,0.45,1757.7000000000003,D
22,57000,22000,9.63,1,0.95,22000,0.45,9405.0,B
25,58000,22000,14.65,1,0.96,22000,0.45,9504.0,C
23,60000,22000,10.25,1,0.98,22000,0.45,9702.0,B
24,60000,22000,14.26,1,0.945,22000,0.45,9355.5,C
25,18840,3000,9.91,1,0.9,3000,0.45,1215.0,B
26,56000,22000,17.19,1,1.0,22000,0.45,9900.0,E
22,70000,22000,11.36,1,0.99,22000,0.45,9801.0,B
22,66000,22000,10.99,1,0.975,22000,0.45,9652.5,F
23,74064,22000,10.59,0,0.09,22000,0.45,891.0,B
24,76597,22000,9.25,0,0.025,22000,0.45,247.50000000000003,B
22,19000,3625,8.49,1,0.845,3625,0.45,1378.40625,A
26,77000,22000,6.54,0,0.055,22000,0.45,544.5,A
21,19000,6000,8.49,1,0.95,6000,0.45,2565.0,A
24,80000,22000,10.99,0,0.05,22000,0.45,495.00000000000006,A
26,82600,22000,12.69,0,0.06,22000,0.45,594.0,B
24,19000,7400,13.85,1,0.94,7400,0.45,3130.2,C
25,19000,4000,7.4,1,0.98,4000,0.45,1764.0,A
23,84000,22000,11.71,0,0.06,22000,0.45,594.0,B
25,77650,22000,11.48,1,0.23,22000,0.45,2277.0,B
25,82000,22000,17.51,1,0.92,22000,0.45,9108.0,E
21,19012,3500,14.61,1,0.945,3500,0.45,1488.3749999999998,D
23,99996,22000,7.88,0,0.02,22000,0.45,198.00000000000003,A
23,110000,22000,10.99,0,0.015,22000,0.45,148.5,B
22,19200,4950,11.71,1,0.89,4950,0.45,1982.4750000000001,B
25,57000,21700,11.99,1,0.995,21700,0.45,9716.175,B
24,54000,21600,13.49,1,0.995,21600,0.45,9671.4,C
23,56000,21600,21.21,1,0.995,21600,0.45,9671.4,G
26,63000,21600,14.35,1,0.955,21600,0.45,9282.599999999999,C
22,82000,21600,13.61,0,0.05,21600,0.45,486.00000000000006,C
22,78000,21600,11.26,1,0.675,21600,0.45,6561.0,B
22,19200,2400,10.59,0,0.05,2400,0.45,54.00000000000001,B
24,112140,21600,7.9,0,0.055,21600,0.45,534.6,A
25,19200,3000,11.99,1,0.695,3000,0.45,938.2499999999999,B
24,59000,21500,16.89,1,1.0,21500,0.45,9675.0,D
24,70000,21500,9.99,1,0.985,21500,0.45,9529.875,B
24,116000,21500,15.33,0,0.085,21500,0.45,822.3750000000001,D
25,60000,21450,7.29,1,0.955,21450,0.45,9218.137499999999,A
22,31000,21250,12.42,1,0.975,21250,0.45,9323.4375,B
25,47052,21250,10.99,1,0.995,21250,0.45,9514.6875,B
25,51060,21250,6.91,1,0.99,21250,0.45,9466.875,A
22,19200,5000,14.17,1,0.935,5000,0.45,2103.75,C
22,53000,21250,10.25,1,0.995,21250,0.45,9514.6875,B
26,19200,9250,10.99,1,0.855,9250,0.45,3558.9375,B
24,56000,21250,15.95,1,0.975,21250,0.45,9323.4375,D
24,65000,21250,15.95,1,0.945,21250,0.45,9036.5625,D
21,35000,21000,12.53,1,0.99,21000,0.45,9355.5,B
22,19200,1400,14.91,1,0.89,1400,0.45,560.7,D
23,19200,3000,10.99,1,0.95,3000,0.45,1282.5,A
26,40000,21000,6.54,1,0.995,21000,0.45,9402.75,A
25,19200,1000,10.99,0,0.015,1000,0.45,6.75,B
26,42000,21000,17.26,1,0.995,21000,0.45,9402.75,F
23,63000,21000,11.36,1,0.985,21000,0.45,9308.25,B
26,19200,4000,7.51,1,0.725,4000,0.45,1305.0,A
22,59000,21000,10.71,1,0.955,21000,0.45,9024.75,B
22,70500,21000,13.98,0,0.085,21000,0.45,803.2500000000001,C
26,65219,21000,14.09,1,0.985,21000,0.45,9308.25,D
22,75000,21000,10.0,0,0.03,21000,0.45,283.5,B
22,19200,5000,15.33,1,0.965,5000,0.45,2171.25,D
25,62047,21000,16.32,1,0.825,21000,0.45,7796.249999999999,E
24,79000,21000,7.9,0,0.18,21000,0.45,1701.0,A
23,80000,21000,11.99,0,0.07,21000,0.45,661.5000000000001,B
24,84000,21000,10.75,0,0.015,21000,0.45,141.75,B
26,85000,21000,13.92,0,0.04,21000,0.45,378.00000000000006,C
22,93000,21000,9.91,0,0.015,21000,0.45,141.75,B
26,81000,21000,16.95,1,0.77,21000,0.45,7276.500000000001,E
26,97000,21000,7.9,0,0.01,21000,0.45,94.50000000000001,A
26,97000,21000,10.99,0,0.025,21000,0.45,236.25000000000003,C
25,100000,21000,16.49,1,0.86,21000,0.45,8127.0,D
26,19200,7500,11.97,1,0.945,7500,0.45,3189.3749999999995,C
26,125000,21000,8.9,0,0.015,21000,0.45,141.75,A
25,125000,21000,12.99,0,0.045,21000,0.45,425.25,C
23,82000,20900,12.69,0,0.17,20900,0.45,1598.8500000000004,B
21,19500,15000,9.64,1,0.855,15000,0.45,5771.25,B
26,50000,20500,7.49,1,0.98,20500,0.45,9040.5,A
23,70000,20500,13.16,0,0.175,20500,0.45,1614.375,C
22,19800,2100,8.38,0,0.02,2100,0.45,18.900000000000002,A
23,54000,20375,7.49,1,0.995,20375,0.45,9122.90625,A
26,26000,20050,9.76,1,0.97,20050,0.45,8751.825,B
24,33000,20000,10.99,1,0.995,20000,0.45,8955.0,B
23,20000,5000,11.71,0,0.07,5000,0.45,157.50000000000003,B
22,20000,9250,10.65,0,0.05,9250,0.45,208.12500000000003,B
24,35364,20000,12.53,1,0.99,20000,0.45,8910.0,B
25,38000,20000,14.59,1,0.99,20000,0.45,8910.0,D
23,32000,20000,12.61,1,0.995,20000,0.45,8955.0,D
25,38004,20000,13.11,1,0.995,20000,0.45,8955.0,C
23,20000,6400,10.65,0,0.135,6400,0.45,388.8,B
25,38556,20000,11.22,1,0.99,20000,0.45,8910.0,C
23,32900,20000,16.0,1,0.995,20000,0.45,8955.0,D
25,34000,20000,8.88,1,0.99,20000,0.45,8910.0,B
24,40000,20000,12.53,1,1.0,20000,0.45,9000.0,B
21,36000,20000,10.99,1,0.965,20000,0.45,8685.0,D
26,20000,4800,5.99,0,0.095,4800,0.45,205.20000000000002,A
25,42000,20000,13.47,1,0.995,20000,0.45,8955.0,C
22,42224,20000,6.99,1,0.975,20000,0.45,8775.0,A
25,20000,5650,15.99,0,0.065,5650,0.45,165.26250000000002,D
23,20000,3625,10.99,0,0.065,3625,0.45,106.03125,C
22,37212,20000,16.69,1,0.98,20000,0.45,8820.0,E
25,38000,20000,11.11,1,0.995,20000,0.45,8955.0,B
22,45000,20000,7.9,1,0.995,20000,0.45,8955.0,A
23,45000,20000,10.25,1,1.0,20000,0.45,9000.0,B
24,45000,20000,10.99,1,0.99,20000,0.45,8910.0,E
23,20000,1200,7.49,0,0.025,1200,0.45,13.500000000000002,A
22,45000,20000,13.92,1,0.99,20000,0.45,8910.0,C
24,39000,20000,14.74,1,0.995,20000,0.45,8955.0,D
24,46500,20000,10.62,1,1.0,20000,0.45,9000.0,B
22,48000,20000,10.65,1,0.995,20000,0.45,8955.0,B
22,42000,20000,12.99,1,0.995,20000,0.45,8955.0,D
22,48500,20000,11.36,1,0.985,20000,0.45,8865.0,B
22,20000,7500,5.79,0,0.075,7500,0.45,253.12500000000003,A
23,49400,20000,6.54,1,0.945,20000,0.45,8505.0,A
25,20000,4000,5.79,0,0.03,4000,0.45,54.0,A
25,50000,20000,7.49,1,1.0,20000,0.45,9000.0,A
25,50000,20000,13.43,1,0.995,20000,0.45,8955.0,C
22,50000,20000,13.22,1,1.0,20000,0.45,9000.0,C
22,20000,5000,14.72,0,0.11,5000,0.45,247.5,C
22,44000,20000,15.68,1,0.995,20000,0.45,8955.0,E
24,50866,20000,10.99,1,0.995,20000,0.45,8955.0,B
25,50950,20000,11.48,1,0.995,20000,0.45,8955.0,B
24,51000,20000,10.38,1,0.99,20000,0.45,8910.0,B
22,51000,20000,12.53,1,0.975,20000,0.45,8775.0,B
22,51000,20000,13.47,1,0.995,20000,0.45,8955.0,C
24,51500,20000,12.21,1,0.995,20000,0.45,8955.0,B
25,51996,20000,10.99,1,0.995,20000,0.45,8955.0,B
25,52000,20000,11.36,1,0.99,20000,0.45,8910.0,B
22,46000,20000,16.0,1,1.0,20000,0.45,9000.0,D
26,20000,1500,7.74,0,0.06,1500,0.45,40.5,A
24,52000,20000,15.65,1,0.97,20000,0.45,8730.0,D
25,46000,20000,11.78,1,0.97,20000,0.45,8730.0,C
24,52559,20000,10.99,1,0.985,20000,0.45,8865.0,B
22,47000,20000,16.77,1,1.0,20000,0.45,9000.0,D
22,54000,20000,9.91,1,0.985,20000,0.45,8865.0,B
23,48000,20000,15.65,1,0.995,20000,0.45,8955.0,D
23,48000,20000,14.96,1,0.995,20000,0.45,8955.0,D
23,54000,20000,11.83,1,0.995,20000,0.45,8955.0,B
24,48912,20000,11.66,1,0.99,20000,0.45,8910.0,C
26,54996,20000,12.18,1,0.99,20000,0.45,8910.0,B
24,55000,20000,6.91,1,0.985,20000,0.45,8865.0,A
25,55000,20000,6.91,1,0.995,20000,0.45,8955.0,A
26,49000,20000,19.79,1,0.995,20000,0.45,8955.0,F
25,55000,20000,9.88,1,0.96,20000,0.45,8640.0,B
22,20000,16600,9.76,0,0.195,16600,0.45,1456.65,B
23,55000,20000,12.53,1,1.0,20000,0.45,9000.0,B
25,55200,20000,10.99,1,0.995,20000,0.45,8955.0,B
23,20004,7125,6.99,0,0.065,7125,0.45,208.40625,A
23,57000,20000,16.89,1,0.965,20000,0.45,8685.0,D
22,51012,20000,17.49,1,0.99,20000,0.45,8910.0,D
23,20004,2500,16.82,0,0.21,2500,0.45,236.25,E
26,20004,3600,10.99,0,0.18,3600,0.45,291.6,B
22,58000,20000,13.11,1,0.985,20000,0.45,8865.0,C
23,58800,20000,7.66,1,0.935,20000,0.45,8415.0,A
26,59000,20000,6.17,1,0.965,20000,0.45,8685.0,A
26,53000,20000,16.35,1,0.99,20000,0.45,8910.0,E
23,60000,20000,7.9,1,0.96,20000,0.45,8640.0,A
24,54000,20000,16.49,1,0.995,20000,0.45,8955.0,D
21,20245,3550,10.99,0,0.035,3550,0.45,55.912500000000016,A
26,20280,7000,8.0,0,0.135,7000,0.45,425.25000000000006,A
24,60000,20000,10.99,1,1.0,20000,0.45,9000.0,B
24,20352,7750,6.91,0,0.02,7750,0.45,69.75000000000001,A
25,54000,20000,8.88,1,0.99,20000,0.45,8910.0,B
24,60000,20000,10.99,1,0.965,20000,0.45,8685.0,A
23,54000,20000,14.84,1,1.0,20000,0.45,9000.0,D
23,54000,20000,11.12,1,1.0,20000,0.45,9000.0,B
22,60000,20000,7.88,1,0.965,20000,0.45,8685.0,A
25,60000,20000,10.99,1,1.0,20000,0.45,9000.0,B
22,20400,6000,15.99,0,0.235,6000,0.45,634.5,D
24,20400,5500,10.99,0,0.025,5500,0.45,61.87500000000001,B
25,60000,20000,10.99,1,0.985,20000,0.45,8865.0,B
25,54000,20000,15.65,1,0.99,20000,0.45,8910.0,D
24,54000,20000,17.04,1,0.975,20000,0.45,8775.0,E
23,60000,20000,12.21,1,0.99,20000,0.45,8910.0,B
21,20400,1275,15.23,0,0.075,1275,0.45,43.03125,C
25,54000,20000,14.11,1,0.995,20000,0.45,8955.0,D
24,60000,20000,11.14,1,1.0,20000,0.45,9000.0,B
21,20400,2400,11.49,0,0.045,2400,0.45,48.6,B
24,60000,20000,13.87,1,0.98,20000,0.45,8820.0,D
26,60000,20000,10.08,1,0.99,20000,0.45,8910.0,B
23,54504,20000,16.7,1,0.97,20000,0.45,8730.0,E
24,55000,20000,18.64,1,0.98,20000,0.45,8820.0,E
24,61000,20000,12.18,1,0.99,20000,0.45,8910.0,B
22,20400,3800,10.99,0,0.12,3800,0.45,205.2,D
25,62000,20000,6.54,1,0.965,20000,0.45,8685.0,A
24,56000,20000,14.61,1,0.96,20000,0.45,8640.0,D
21,56000,20000,17.39,1,0.96,20000,0.45,8640.0,E
24,62400,20000,11.12,1,0.975,20000,0.45,8775.0,B
25,62400,20000,11.48,1,0.97,20000,0.45,8730.0,B
25,63000,20000,12.42,1,0.985,20000,0.45,8865.0,B
26,58000,20000,10.25,1,1.0,20000,0.45,9000.0,B
23,65000,20000,10.65,1,0.985,20000,0.45,8865.0,B
24,20800,5000,16.29,0,0.055,5000,0.45,123.75,D
23,65000,20000,10.37,1,0.995,20000,0.45,8955.0,B
23,65000,20000,11.49,1,0.96,20000,0.45,8640.0,B
25,20868,5375,13.49,0,0.035,5375,0.45,84.65625000000001,C
26,59000,20000,10.99,1,0.98,20000,0.45,8820.0,C
23,59000,20000,12.29,1,0.985,20000,0.45,8865.0,C
21,21000,3500,17.27,1,0.935,3500,0.45,1472.625,D
26,65004,20000,11.99,1,0.96,20000,0.45,8640.0,B
25,59004,20000,14.84,1,0.985,20000,0.45,8865.0,D
23,59004,20000,10.83,1,0.995,20000,0.45,8955.0,B
23,65500,20000,13.22,1,0.93,20000,0.45,8370.0,C
22,66996,20000,12.18,0,0.11,20000,0.45,990.0,B
23,67000,20000,11.11,0,0.095,20000,0.45,855.0000000000001,B
24,67000,20000,13.48,0,0.095,20000,0.45,855.0000000000001,C
26,68000,20000,10.75,0,0.07,20000,0.45,630.0000000000001,B
25,68000,20000,12.53,0,0.05,20000,0.45,450.00000000000006,C
24,62400,20000,14.84,1,0.99,20000,0.45,8910.0,D
23,69500,20000,17.74,0,0.215,20000,0.45,1935.0,E
25,70000,20000,9.99,0,0.085,20000,0.45,765.0000000000001,B
22,70000,20000,6.91,0,0.025,20000,0.45,225.00000000000003,A
25,64000,20000,10.99,1,0.99,20000,0.45,8910.0,E
25,71004,20000,14.09,0,0.515,20000,0.45,4635.0,D
22,21000,3000,11.49,0,0.03,3000,0.45,40.5,B
23,71004,20000,14.09,0,0.145,20000,0.45,1305.0,D
23,55392,20000,15.2,1,0.99,20000,0.45,8910.0,D
24,72000,20000,11.83,0,0.105,20000,0.45,945.0,B
24,21000,6000,12.21,0,0.14,6000,0.45,378.0000000000001,B
23,66000,20000,14.11,1,0.78,20000,0.45,7020.000000000001,D
22,66000,20000,14.42,1,0.92,20000,0.45,8280.0,D
24,72000,20000,14.74,0,0.55,20000,0.45,4950.000000000001,D
24,74000,20000,12.69,0,0.115,20000,0.45,1035.0,B
22,21120,1625,16.89,1,0.945,1625,0.45,691.0312499999999,D
25,75000,20000,10.99,0,0.04,20000,0.45,360.00000000000006,B
21,21216,4500,10.99,1,0.875,4500,0.45,1771.875,D
25,21221,8500,9.63,0,0.055,8500,0.45,210.375,B
24,75000,20000,8.88,0,0.035,20000,0.45,315.00000000000006,B
26,75000,20000,6.91,0,0.075,20000,0.45,675.0,A
26,75000,20000,10.99,0,0.085,20000,0.45,765.0000000000001,A
25,75000,20000,10.38,0,0.07,20000,0.45,630.0000000000001,B
22,69000,20000,10.99,1,0.195,20000,0.45,1755.0000000000002,B
22,75000,20000,10.99,0,0.055,20000,0.45,495.0,C
21,21600,7575,10.99,0,0.06,7575,0.45,204.525,A
26,21600,5200,12.42,0,0.005,5200,0.45,11.700000000000001,B
24,69000,20000,14.82,1,0.935,20000,0.45,8415.0,E
23,75600,20000,16.32,0,0.145,20000,0.45,1305.0,E
23,59497,20000,16.0,1,0.955,20000,0.45,8595.0,E
23,76000,20000,10.37,0,0.04,20000,0.45,360.00000000000006,B
26,70000,20000,13.16,1,0.715,20000,0.45,6435.0,C
24,70000,20000,14.88,1,0.745,20000,0.45,6705.0,E
22,77004,20000,13.98,0,0.06,20000,0.45,540.0,C
26,71004,20000,13.36,1,0.98,20000,0.45,8820.0,D
24,21600,8000,5.42,0,0.075,8000,0.45,270.0,A
26,78000,20000,13.85,0,0.07,20000,0.45,630.0000000000001,C
22,21600,1400,10.99,0,0.04,1400,0.45,25.200000000000003,C
23,61200,20000,11.14,1,0.655,20000,0.45,5895.0,B
21,21600,3800,5.99,0,0.07,3800,0.45,119.70000000000003,A
24,72000,20000,10.99,1,0.915,20000,0.45,8235.0,D
23,78000,20000,11.58,0,0.06,20000,0.45,540.0,B
23,78500,20000,13.85,0,0.06,20000,0.45,540.0,C
23,79000,20000,16.89,0,0.12,20000,0.45,1080.0,D
23,80000,20000,7.9,0,0.04,20000,0.45,360.00000000000006,A
23,21600,6000,12.68,0,0.005,6000,0.45,13.500000000000002,C
22,62900,20000,14.91,1,0.94,20000,0.45,8460.0,D
24,80000,20000,13.06,0,0.03,20000,0.45,270.0,C
25,80000,20000,8.88,0,0.01,20000,0.45,90.00000000000001,B
23,21600,2000,6.17,0,0.08,2000,0.45,72.00000000000001,A
22,80000,20000,13.98,0,0.215,20000,0.45,1935.0,C
22,21600,8500,6.54,0,0.0,8500,0.45,0.0,A
26,62900,20000,13.85,1,0.72,20000,0.45,6480.0,C
26,21600,1000,10.36,0,0.175,1000,0.45,78.75,B
25,74004,20000,15.95,1,0.94,20000,0.45,8460.0,E
25,80004,20000,14.26,0,0.055,20000,0.45,495.0,C
23,80700,20000,11.71,0,0.015,20000,0.45,135.0,B
22,81000,20000,13.49,0,0.01,20000,0.45,90.00000000000001,C
24,21600,2000,14.84,1,0.75,2000,0.45,675.0,D
22,82000,20000,10.99,0,0.075,20000,0.45,675.0,C
23,76042,20000,15.05,1,0.83,20000,0.45,7470.0,D
22,76654,20000,13.79,1,0.64,20000,0.45,5760.000000000001,C
24,83500,20000,13.48,0,0.05,20000,0.45,450.00000000000006,C
23,84000,20000,11.11,0,0.05,20000,0.45,450.00000000000006,B
25,84000,20000,13.92,0,0.045,20000,0.45,405.0,C
23,21600,4400,12.53,0,0.02,4400,0.45,39.6,B
21,21600,10000,11.14,0,0.09,10000,0.45,405.0,B
24,78996,20000,14.11,1,0.935,20000,0.45,8415.0,D
23,85000,20000,7.49,0,0.135,20000,0.45,1215.0,A
25,85000,20000,10.25,0,0.01,20000,0.45,90.00000000000001,B
26,73000,20000,12.53,1,0.72,20000,0.45,6480.0,B
21,21816,1500,11.86,0,0.135,1500,0.45,91.12500000000001,B
23,21840,9000,7.88,0,0.03,9000,0.45,121.5,A
25,85000,20000,10.99,0,0.01,20000,0.45,90.00000000000001,B
24,21948,4000,10.99,0,0.13,4000,0.45,234.0,D
22,87000,20000,13.85,0,0.01,20000,0.45,90.00000000000001,C
23,21996,6000,13.23,0,0.025,6000,0.45,67.50000000000001,C
22,90000,20000,10.99,0,0.02,20000,0.45,180.00000000000003,B
23,78000,20000,18.25,1,0.965,20000,0.45,8685.0,F
24,90000,20000,6.54,0,0.02,20000,0.45,180.00000000000003,A
23,90000,20000,11.49,0,0.01,20000,0.45,90.00000000000001,B
26,90000,20000,11.49,0,0.01,20000,0.45,90.00000000000001,B
22,22000,7000,11.71,0,0.105,7000,0.45,330.75,B
23,90000,20000,13.57,0,0.02,20000,0.45,180.00000000000003,C
25,91229,20000,14.35,0,0.05,20000,0.45,450.00000000000006,C
26,22000,3825,10.65,0,0.03,3825,0.45,51.6375,B
22,92000,20000,15.65,0,0.205,20000,0.45,1845.0,F
22,22000,6500,10.99,0,0.025,6500,0.45,73.12500000000001,A
25,22000,5875,6.62,1,0.695,5875,0.45,1837.4062499999998,A
25,92407,20000,9.25,0,0.025,20000,0.45,225.00000000000003,B
22,22000,2400,11.71,0,0.11,2400,0.45,118.80000000000001,B
24,22000,8000,5.42,0,0.055,8000,0.45,198.0,A
26,93492,20000,9.45,0,0.01,20000,0.45,90.00000000000001,B
23,22000,1550,7.49,1,0.665,1550,0.45,463.83750000000003,A
22,94500,20000,10.99,0,0.07,20000,0.45,630.0000000000001,B
23,83000,20000,10.99,1,0.67,20000,0.45,6030.000000000001,C
23,95000,20000,10.99,0,0.01,20000,0.45,90.00000000000001,B
24,95000,20000,10.99,0,0.355,20000,0.45,3195.0,D
21,22000,7350,7.66,0,0.035,7350,0.45,115.76250000000003,A
23,96000,20000,13.04,0,0.165,20000,0.45,1485.0000000000002,C
22,22000,7200,7.14,0,0.06,7200,0.45,194.4,A
22,85200,20000,15.65,1,0.69,20000,0.45,6210.0,D
22,98000,20000,11.83,0,0.025,20000,0.45,225.00000000000003,B
24,22000,3000,16.0,0,0.04,3000,0.45,54.00000000000001,D
23,99000,20000,15.28,0,0.07,20000,0.45,630.0000000000001,D
21,22000,4000,15.05,0,0.065,4000,0.45,117.0,D
22,22000,8500,15.05,0,0.11,8500,0.45,420.75,D
24,99996,20000,14.22,0,0.1,20000,0.45,900.0000000000001,C
25,87996,20000,16.35,1,0.88,20000,0.45,7920.0,E
26,22000,7500,10.96,0,0.015,7500,0.45,50.625,B
25,100000,20000,13.06,0,0.05,20000,0.45,450.00000000000006,C
25,100000,20000,13.06,0,0.01,20000,0.45,90.00000000000001,C
25,22000,7500,10.99,0,0.145,7500,0.45,489.375,E
23,22080,6700,10.99,0,0.09,6700,0.45,271.35,A
22,74800,20000,14.96,1,0.98,20000,0.45,8820.0,D
23,74800,20000,17.04,1,0.98,20000,0.45,8820.0,E
22,100000,20000,12.21,0,0.03,20000,0.45,270.0,B
25,22260,6400,7.88,0,0.065,6400,0.45,187.20000000000002,A
26,104000,20000,10.74,0,0.01,20000,0.45,90.00000000000001,B
23,93000,20000,13.22,1,0.675,20000,0.45,6075.0,C
23,95000,20000,14.59,1,0.98,20000,0.45,8820.0,D
25,108000,20000,10.99,0,0.09,20000,0.45,810.0,C
25,96901,20000,10.99,1,0.64,20000,0.45,5760.000000000001,C
23,110000,20000,12.42,0,0.015,20000,0.45,135.0,B
22,110000,20000,14.17,0,0.15,20000,0.45,1350.0,C
22,110000,20000,13.72,0,0.045,20000,0.45,405.0,C
24,110000,20000,10.38,0,0.01,20000,0.45,90.00000000000001,B
23,110000,20000,10.99,0,0.005,20000,0.45,45.00000000000001,B
22,22800,2000,7.51,0,0.245,2000,0.45,220.5,A
22,22800,7125,11.71,1,0.815,7125,0.45,2613.0937499999995,B
23,22800,3000,8.9,1,0.655,3000,0.45,884.25,A
25,85000,20000,17.39,1,0.975,20000,0.45,8775.0,E
23,22800,4800,5.79,0,0.055,4800,0.45,118.80000000000001,A
23,120000,20000,10.37,0,0.03,20000,0.45,270.0,B
24,22800,4750,11.36,0,0.175,4750,0.45,374.0625,B
24,121000,20000,8.9,0,0.0,20000,0.45,0.0,A
23,125000,20000,11.11,0,0.015,20000,0.45,135.0,B
22,22800,3000,8.94,0,0.03,3000,0.45,40.5,A
25,130000,20000,15.27,0,0.115,20000,0.45,1035.0,C
26,130000,20000,13.11,0,0.01,20000,0.45,90.00000000000001,C
23,22884,6000,16.0,0,0.24,6000,0.45,648.0,E
24,133000,20000,12.36,0,0.145,20000,0.45,1305.0,D
22,23000,10625,7.51,0,0.06,10625,0.45,286.875,A
21,23000,7000,8.9,0,0.105,7000,0.45,330.75,A
25,140000,20000,6.54,0,0.005,20000,0.45,45.00000000000001,A
24,138000,20000,15.99,1,0.925,20000,0.45,8325.0,D
23,23000,3600,17.27,1,0.94,3600,0.45,1522.8,D
26,148000,20000,17.99,1,0.96,20000,0.45,8640.0,E
22,160000,20000,7.49,0,0.01,20000,0.45,90.00000000000001,A
22,23000,4800,10.0,0,0.015,4800,0.45,32.4,B
26,160000,20000,9.99,0,0.015,20000,0.45,135.0,B
26,168000,20000,11.36,0,0.005,20000,0.45,45.00000000000001,B
26,172500,20000,11.83,0,0.01,20000,0.45,90.00000000000001,B
21,23000,3000,13.35,0,0.075,3000,0.45,101.25,C
25,175000,20000,14.72,0,0.045,20000,0.45,405.0,C
25,58000,19900,11.83,1,0.99,19900,0.45,8865.45,B
26,116000,19800,11.48,0,0.02,19800,0.45,178.20000000000002,B
26,19500,500,11.41,0,0.26,500,0.45,58.5,C
25,23000,10000,10.99,1,0.3,10000,0.45,1350.0,C
21,19000,700,12.29,0,0.125,700,0.45,39.375,C
22,23000,7000,14.96,0,0.295,7000,0.45,929.25,D
25,19000,750,12.29,0,0.11,750,0.45,37.125,C
